seed,m,policy,degree,iter,step_mass,train_loss,test_loss,gen_gap
0,500,no_cap,7,3590,14.205745,0.608971,0.627811,0.018839
0,500,no_cap,7,3600,14.225757,0.608961,0.627818,0.018857
0,500,no_cap,7,3610,14.245742,0.608966,0.627832,0.018866
0,500,no_cap,7,3620,14.265699,0.608927,0.627719,0.018792
0,500,no_cap,7,3630,14.285629,0.608921,0.627718,0.018796
0,500,no_cap,7,3640,14.305531,0.608910,0.627706,0.018796
0,500,no_cap,7,3650,14.325406,0.608861,0.627580,0.018718
0,500,no_cap,7,3660,14.345253,0.608861,0.627540,0.018679
0,500,no_cap,7,3670,14.365074,0.608870,0.627591,0.018721
0,500,no_cap,7,3680,14.384867,0.608832,0.627459,0.018627
0,500,no_cap,7,3690,14.404634,0.608826,0.627469,0.018644
0,500,no_cap,7,3700,14.424374,0.608808,0.627419,0.018611
0,500,no_cap,7,3710,14.444087,0.608819,0.627465,0.018647
0,500,no_cap,7,3720,14.463774,0.608827,0.627546,0.018719
0,500,no_cap,7,3730,14.483434,0.608855,0.627727,0.018873
0,500,no_cap,7,3740,14.503068,0.608849,0.627728,0.018879
0,500,no_cap,7,3750,14.522676,0.608841,0.627704,0.018862
0,500,no_cap,7,3760,14.542257,0.608848,0.627752,0.018904
0,500,no_cap,7,3770,14.561813,0.608860,0.627800,0.018940
0,500,no_cap,7,3780,14.581342,0.608840,0.627726,0.018885
0,500,no_cap,7,3790,14.600846,0.608893,0.627872,0.018978
0,500,no_cap,7,3800,14.620324,0.608865,0.627873,0.019008
0,500,no_cap,7,3810,14.639777,0.608863,0.627918,0.019054
0,500,no_cap,7,3820,14.659204,0.608885,0.627949,0.019064
0,500,no_cap,7,3830,14.678605,0.608921,0.628084,0.019163
0,500,no_cap,7,3840,14.697982,0.608874,0.628033,0.019158
0,500,no_cap,7,3850,14.717333,0.608905,0.628124,0.019218
0,500,no_cap,7,3860,14.736659,0.608857,0.628057,0.019200
0,500,no_cap,7,3870,14.755960,0.608861,0.628131,0.019270
0,500,no_cap,7,3880,14.775236,0.608892,0.628212,0.019320
0,500,no_cap,7,3890,14.794487,0.608850,0.628137,0.019287
0,500,no_cap,7,3900,14.813713,0.608853,0.628163,0.019310
