m,seed,policy,degree,train_loss,val_loss,test_loss,accepted,cap_ok,val_ok,epsV,tau,K
500,1,destructive,37,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,38,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,39,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,40,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,41,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,42,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,43,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,44,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,45,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,46,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,47,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,48,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,49,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,50,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,51,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,52,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,53,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,54,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,55,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,56,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,57,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,58,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,59,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,1,destructive,60,0.218000,0.250000,0.236280,1,1,1,0.236607,0.118304,11
500,2,destructive,0,0.426000,0.443000,0.435940,1,1,1,0.236607,0.118304,11
500,2,destructive,1,0.256000,0.264000,0.246680,1,1,1,0.236607,0.118304,11
500,2,destructive,2,0.244000,0.259000,0.240700,1,1,1,0.236607,0.118304,11
500,2,destructive,3,0.242000,0.259000,0.240660,1,1,1,0.236607,0.118304,11
500,2,destructive,4,0.246000,0.260000,0.241040,1,1,1,0.236607,0.118304,11
500,2,destructive,5,0.246000,0.260000,0.240940,1,1,1,0.236607,0.118304,11
500,2,destructive,6,0.248000,0.260000,0.241540,1,1,1,0.236607,0.118304,11
500,2,destructive,7,0.248000,0.260000,0.241500,1,1,1,0.236607,0.118304,11
500,2,destructive,8,0.248000,0.260000,0.241620,1,1,1,0.236607,0.118304,11
500,2,destructive,9,0.248000,0.260000,0.241640,1,1,1,0.236607,0.118304,11
500,2,destructive,10,0.248000,0.260000,0.241780,1,1,1,0.236607,0.118304,11
500,2,destructive,11,0.248000,0.260000,0.241720,1,1,1,0.236607,0.118304,11
500,2,destructive,12,0.248000,0.260000,0.241840,1,1,1,0.236607,0.118304,11
500,2,destructive,13,0.248000,0.260000,0.241840,1,1,1,0.236607,0.118304,11
500,2,destructive,14,0.248000,0.260000,0.242120,1,1,1,0.236607,0.118304,11
500,2,destructive,15,0.248000,0.260000,0.242120,1,1,1,0.236607,0.118304,11
500,2,destructive,16,0.248000,0.260000,0.242300,1,1,1,0.236607,0.118304,11
500,2,destructive,17,0.248000,0.260000,0.242460,1,1,1,0.236607,0.118304,11
500,2,destructive,18,0.248000,0.260000,0.242640,1,1,1,0.236607,0.118304,11
500,2,destructive,19,0.248000,0.260000,0.242780,1,1,1,0.236607,0.118304,11
500,2,destructive,20,0.248000,0.259000,0.242860,1,1,1,0.236607,0.118304,11
500,2,destructive,21,0.248000,0.259000,0.243040,1,1,1,0.236607,0.118304,11
500,2,destructive,22,0.248000,0.259000,0.243100,1,1,1,0.236607,0.118304,11
500,2,destructive,23,0.248000,0.259000,0.243180,1,1,1,0.236607,0.118304,11
500,2,destructive,24,0.248000,0.260000,0.243260,1,1,1,0.236607,0.118304,11
500,2,destructive,25,0.248000,0.260000,0.243340,1,1,1,0.236607,0.118304,11
500,2,destructive,26,0.248000,0.260000,0.243480,1,1,1,0.236607,0.118304,11
500,2,destructive,27,0.248000,0.260000,0.243560,1,1,1,0.236607,0.118304,11
500,2,destructive,28,0.248000,0.260000,0.243620,1,1,1,0.236607,0.118304,11
500,2,destructive,29,0.248000,0.260000,0.243680,1,1,1,0.236607,0.118304,11
500,2,destructive,30,0.248000,0.260000,0.243760,1,1,1,0.236607,0.118304,11
500,2,destructive,31,0.248000,0.260000,0.243920,1,1,1,0.236607,0.118304,11
500,2,destructive,32,0.248000,0.260000,0.243920,1,1,1,0.236607,0.118304,11
500,2,destructive,33,0.248000,0.260000,0.243920,1,1,1,0.236607,0.118304,11
500,2,destructive,34,0.248000,0.260000,0.243960,1,1,1,0.236607,0.118304,11
500,2,destructive,35,0.248000,0.260000,0.243980,1,1,1,0.236607,0.118304,11
500,2,destructive,36,0.248000,0.260000,0.244000,1,1,1,0.236607,0.118304,11
500,2,destructive,37,0.248000,0.260000,0.244020,1,1,1,0.236607,0.118304,11
500,2,destructive,38,0.248000,0.260000,0.244020,1,1,1,0.236607,0.118304,11
500,2,destructive,39,0.248000,0.260000,0.244080,1,1,1,0.236607,0.118304,11
500,2,destructive,40,0.248000,0.260000,0.244140,1,1,1,0.236607,0.118304,11
500,2,destructive,41,0.248000,0.260000,0.244180,1,1,1,0.236607,0.118304,11
500,2,destructive,42,0.248000,0.260000,0.244200,1,1,1,0.236607,0.118304,11
500,2,destructive,43,0.248000,0.259000,0.244280,1,1,1,0.236607,0.118304,11
500,2,destructive,44,0.248000,0.259000,0.244260,1,1,1,0.236607,0.118304,11
500,2,destructive,45,0.248000,0.259000,0.244260,1,1,1,0.236607,0.118304,11
500,2,destructive,46,0.248000,0.259000,0.244220,1,1,1,0.236607,0.118304,11
500,2,destructive,47,0.248000,0.259000,0.244260,1,1,1,0.236607,0.118304,11
500,2,destructive,48,0.248000,0.259000,0.244280,1,1,1,0.236607,0.118304,11
500,2,destructive,49,0.248000,0.259000,0.244360,1,1,1,0.236607,0.118304,11
500,2,destructive,50,0.248000,0.259000,0.244320,1,1,1,0.236607,0.118304,11
500,2,destructive,51,0.248000,0.259000,0.244360,1,1,1,0.236607,0.118304,11
500,2,destructive,52,0.248000,0.259000,0.244340,1,1,1,0.236607,0.118304,11
500,2,destructive,53,0.248000,0.259000,0.244380,1,1,1,0.236607,0.118304,11
500,2,destructive,54,0.248000,0.259000,0.244360,1,1,1,0.236607,0.118304,11
500,2,destructive,55,0.248000,0.259000,0.244380,1,1,1,0.236607,0.118304,11
500,2,destructive,56,0.248000,0.259000,0.244380,1,1,1,0.236607,0.118304,11
500,2,destructive,57,0.248000,0.259000,0.244420,1,1,1,0.236607,0.118304,11
500,2,destructive,58,0.248000,0.259000,0.244460,1,1,1,0.236607,0.118304,11
500,2,destructive,59,0.248000,0.259000,0.244480,1,1,1,0.236607,0.118304,11
500,2,destructive,60,0.248000,0.259000,0.244480,1,1,1,0.236607,0.118304,11
500,3,destructive,0,0.446000,0.411000,0.441520,1,1,1,0.236607,0.118304,11
500,3,destructive,1,0.258000,0.253000,0.239940,1,1,1,0.236607,0.118304,11
500,3,destructive,2,0.260000,0.260000,0.242340,0,1,0,0.236607,0.118304,11
500,4,destructive,0,0.414000,0.464000,0.438760,1,1,1,0.236607,0.118304,11
500,4,destructive,1,0.272000,0.257000,0.250640,1,1,1,0.236607,0.118304,11
500,4,destructive,2,0.274000,0.246000,0.241500,1,1,1,0.236607,0.118304,11
500,4,destructive,3,0.274000,0.246000,0.241600,1,1,1,0.236607,0.118304,11
500,4,destructive,4,0.274000,0.246000,0.242500,1,1,1,0.236607,0.118304,11
500,4,destructive,5,0.276000,0.247000,0.242920,1,1,1,0.236607,0.118304,11
500,4,destructive,6,0.276000,0.248000,0.243120,1,1,1,0.236607,0.118304,11
500,4,destructive,7,0.276000,0.248000,0.243060,1,1,1,0.236607,0.118304,11
500,4,destructive,8,0.276000,0.248000,0.243160,1,1,1,0.236607,0.118304,11
500,4,destructive,9,0.276000,0.248000,0.243120,1,1,1,0.236607,0.118304,11
500,4,destructive,10,0.276000,0.248000,0.243140,1,1,1,0.236607,0.118304,11
500,4,destructive,11,0.276000,0.248000,0.243140,1,1,1,0.236607,0.118304,11
500,4,destructive,12,0.276000,0.247000,0.243000,1,1,1,0.236607,0.118304,11
500,4,destructive,13,0.276000,0.247000,0.243120,1,1,1,0.236607,0.118304,11
500,4,destructive,14,0.276000,0.247000,0.243060,1,1,1,0.236607,0.118304,11
500,4,destructive,15,0.276000,0.246000,0.242940,1,1,1,0.236607,0.118304,11
500,4,destructive,16,0.274000,0.246000,0.242860,1,1,1,0.236607,0.118304,11
500,4,destructive,17,0.276000,0.246000,0.242980,1,1,1,0.236607,0.118304,11
500,4,destructive,18,0.276000,0.246000,0.243000,1,1,1,0.236607,0.118304,11
500,4,destructive,19,0.276000,0.246000,0.242920,1,1,1,0.236607,0.118304,11
500,4,destructive,20,0.276000,0.247000,0.242940,1,1,1,0.236607,0.118304,11
500,4,destructive,21,0.276000,0.246000,0.242940,1,1,1,0.236607,0.118304,11
500,4,destructive,22,0.276000,0.246000,0.242900,1,1,1,0.236607,0.118304,11
500,4,destructive,23,0.276000,0.246000,0.242960,1,1,1,0.236607,0.118304,11
500,4,destructive,24,0.276000,0.246000,0.243000,1,1,1,0.236607,0.118304,11
500,4,destructive,25,0.276000,0.246000,0.243000,1,1,1,0.236607,0.118304,11
500,4,destructive,26,0.276000,0.246000,0.243020,1,1,1,0.236607,0.118304,11
500,4,destructive,27,0.274000,0.246000,0.243040,1,1,1,0.236607,0.118304,11
500,4,destructive,28,0.274000,0.246000,0.243100,1,1,1,0.236607,0.118304,11
500,4,destructive,29,0.274000,0.246000,0.243040,1,1,1,0.236607,0.118304,11
500,4,destructive,30,0.274000,0.246000,0.243040,1,1,1,0.236607,0.118304,11
500,4,destructive,31,0.274000,0.246000,0.243040,1,1,1,0.236607,0.118304,11
500,4,destructive,32,0.274000,0.246000,0.243040,1,1,1,0.236607,0.118304,11
500,4,destructive,33,0.274000,0.246000,0.243040,1,1,1,0.236607,0.118304,11
500,4,destructive,34,0.274000,0.246000,0.243060,1,1,1,0.236607,0.118304,11
500,4,destructive,35,0.274000,0.246000,0.243080,1,1,1,0.236607,0.118304,11
500,4,destructive,36,0.274000,0.246000,0.243120,1,1,1,0.236607,0.118304,11
500,4,destructive,37,0.274000,0.246000,0.243100,1,1,1,0.236607,0.118304,11
500,4,destructive,38,0.274000,0.246000,0.243100,1,1,1,0.236607,0.118304,11
500,4,destructive,39,0.274000,0.246000,0.243100,1,1,1,0.236607,0.118304,11
500,4,destructive,40,0.274000,0.246000,0.243120,1,1,1,0.236607,0.118304,11
500,4,destructive,41,0.274000,0.246000,0.243100,1,1,1,0.236607,0.118304,11
500,4,destructive,42,0.274000,0.246000,0.243100,1,1,1,0.236607,0.118304,11
500,4,destructive,43,0.274000,0.246000,0.243100,1,1,1,0.236607,0.118304,11
500,4,destructive,44,0.274000,0.246000,0.243120,1,1,1,0.236607,0.118304,11
500,4,destructive,45,0.274000,0.246000,0.243080,1,1,1,0.236607,0.118304,11
500,4,destructive,46,0.274000,0.246000,0.243060,1,1,1,0.236607,0.118304,11
500,4,destructive,47,0.274000,0.246000,0.242980,1,1,1,0.236607,0.118304,11
500,4,destructive,48,0.274000,0.246000,0.242880,1,1,1,0.236607,0.118304,11
500,4,destructive,49,0.274000,0.246000,0.242760,1,1,1,0.236607,0.118304,11
500,4,destructive,50,0.274000,0.246000,0.242740,1,1,1,0.236607,0.118304,11
500,4,destructive,51,0.274000,0.246000,0.242760,1,1,1,0.236607,0.118304,11
500,4,destructive,52,0.274000,0.246000,0.242720,1,1,1,0.236607,0.118304,11
500,4,destructive,53,0.274000,0.246000,0.242580,1,1,1,0.236607,0.118304,11
500,4,destructive,54,0.274000,0.246000,0.242440,1,1,1,0.236607,0.118304,11
500,4,destructive,55,0.274000,0.245000,0.242320,1,1,1,0.236607,0.118304,11
500,4,destructive,56,0.274000,0.245000,0.242340,1,1,1,0.236607,0.118304,11
500,4,destructive,57,0.274000,0.245000,0.242320,1,1,1,0.236607,0.118304,11
500,4,destructive,58,0.274000,0.245000,0.242300,1,1,1,0.236607,0.118304,11
500,4,destructive,59,0.274000,0.245000,0.242280,1,1,1,0.236607,0.118304,11
500,4,destructive,60,0.274000,0.245000,0.242260,1,1,1,0.236607,0.118304,11
500,5,destructive,0,0.436000,0.443000,0.437520,1,1,1,0.236607,0.118304,11
500,5,destructive,1,0.228000,0.240000,0.243960,1,1,1,0.236607,0.118304,11
500,5,destructive,2,0.228000,0.242000,0.242800,1,1,1,0.236607,0.118304,11
500,5,destructive,3,0.228000,0.243000,0.242820,1,1,1,0.236607,0.118304,11
500,5,destructive,4,0.228000,0.242000,0.243300,1,1,1,0.236607,0.118304,11
500,5,destructive,5,0.228000,0.242000,0.243300,1,1,1,0.236607,0.118304,11
500,5,destructive,6,0.228000,0.242000,0.243420,1,1,1,0.236607,0.118304,11
500,5,destructive,7,0.228000,0.242000,0.243340,1,1,1,0.236607,0.118304,11
500,5,destructive,8,0.228000,0.242000,0.243220,1,1,1,0.236607,0.118304,11
500,5,destructive,9,0.228000,0.242000,0.243220,1,1,1,0.236607,0.118304,11
500,5,destructive,10,0.228000,0.242000,0.243220,1,1,1,0.236607,0.118304,11
500,5,destructive,11,0.228000,0.242000,0.243240,1,1,1,0.236607,0.118304,11
500,5,destructive,12,0.228000,0.242000,0.243360,1,1,1,0.236607,0.118304,11
500,5,destructive,13,0.228000,0.242000,0.243420,1,1,1,0.236607,0.118304,11
500,5,destructive,14,0.228000,0.242000,0.243420,1,1,1,0.236607,0.118304,11
500,5,destructive,15,0.228000,0.242000,0.243420,1,1,1,0.236607,0.118304,11
500,5,destructive,16,0.228000,0.242000,0.243420,1,1,1,0.236607,0.118304,11
500,5,destructive,17,0.228000,0.242000,0.243400,1,1,1,0.236607,0.118304,11
500,5,destructive,18,0.228000,0.242000,0.243460,1,1,1,0.236607,0.118304,11
500,5,destructive,19,0.228000,0.242000,0.243540,1,1,1,0.236607,0.118304,11
500,5,destructive,20,0.228000,0.242000,0.243580,1,1,1,0.236607,0.118304,11
500,5,destructive,21,0.228000,0.242000,0.243580,1,1,1,0.236607,0.118304,11
500,5,destructive,22,0.228000,0.242000,0.243600,1,1,1,0.236607,0.118304,11
500,5,destructive,23,0.228000,0.242000,0.243620,1,1,1,0.236607,0.118304,11
500,5,destructive,24,0.228000,0.242000,0.243560,1,1,1,0.236607,0.118304,11
500,5,destructive,25,0.228000,0.242000,0.243540,1,1,1,0.236607,0.118304,11
500,5,destructive,26,0.228000,0.242000,0.243520,1,1,1,0.236607,0.118304,11
500,5,destructive,27,0.228000,0.242000,0.243520,1,1,1,0.236607,0.118304,11
500,5,destructive,28,0.228000,0.242000,0.243520,1,1,1,0.236607,0.118304,11
500,5,destructive,29,0.228000,0.242000,0.243520,1,1,1,0.236607,0.118304,11
500,5,destructive,30,0.228000,0.242000,0.243520,1,1,1,0.236607,0.118304,11
500,5,destructive,31,0.228000,0.242000,0.243520,1,1,1,0.236607,0.118304,11
500,5,destructive,32,0.228000,0.242000,0.243520,1,1,1,0.236607,0.118304,11
500,5,destructive,33,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,34,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,35,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,36,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,37,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,38,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,39,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,40,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,41,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,42,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,43,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,44,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,45,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,46,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,47,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,48,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,49,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,50,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,51,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,52,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,53,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,54,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,55,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,56,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,57,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,58,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,59,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,5,destructive,60,0.228000,0.242000,0.243500,1,1,1,0.236607,0.118304,11
500,6,destructive,0,0.442000,0.432000,0.437400,1,1,1,0.236607,0.118304,11
500,6,destructive,1,0.232000,0.249000,0.240060,1,1,1,0.236607,0.118304,11
500,6,destructive,2,0.236000,0.255000,0.244080,0,1,0,0.236607,0.118304,11
500,7,destructive,0,0.438000,0.411000,0.436680,1,1,1,0.236607,0.118304,11
500,7,destructive,1,0.224000,0.227000,0.238520,1,1,1,0.236607,0.118304,11
500,7,destructive,2,0.226000,0.229000,0.239520,1,1,1,0.236607,0.118304,11
500,7,destructive,3,0.226000,0.230000,0.239560,1,1,1,0.236607,0.118304,11
500,7,destructive,4,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,5,0.226000,0.230000,0.239580,1,1,1,0.236607,0.118304,11
500,7,destructive,6,0.226000,0.230000,0.239640,1,1,1,0.236607,0.118304,11
500,7,destructive,7,0.226000,0.230000,0.239620,1,1,1,0.236607,0.118304,11
500,7,destructive,8,0.226000,0.230000,0.239600,1,1,1,0.236607,0.118304,11
500,7,destructive,9,0.226000,0.230000,0.239620,1,1,1,0.236607,0.118304,11
500,7,destructive,10,0.226000,0.230000,0.239580,1,1,1,0.236607,0.118304,11
500,7,destructive,11,0.226000,0.230000,0.239580,1,1,1,0.236607,0.118304,11
500,7,destructive,12,0.226000,0.230000,0.239580,1,1,1,0.236607,0.118304,11
500,7,destructive,13,0.226000,0.230000,0.239600,1,1,1,0.236607,0.118304,11
500,7,destructive,14,0.226000,0.230000,0.239600,1,1,1,0.236607,0.118304,11
500,7,destructive,15,0.226000,0.230000,0.239600,1,1,1,0.236607,0.118304,11
500,7,destructive,16,0.226000,0.230000,0.239600,1,1,1,0.236607,0.118304,11
500,7,destructive,17,0.226000,0.230000,0.239580,1,1,1,0.236607,0.118304,11
500,7,destructive,18,0.226000,0.230000,0.239580,1,1,1,0.236607,0.118304,11
500,7,destructive,19,0.226000,0.230000,0.239580,1,1,1,0.236607,0.118304,11
500,7,destructive,20,0.226000,0.230000,0.239640,1,1,1,0.236607,0.118304,11
500,7,destructive,21,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,22,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,23,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,24,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,25,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,26,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,27,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,28,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,29,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,30,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,31,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,32,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,33,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,34,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,35,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,36,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,37,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,38,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,39,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,40,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,41,0.226000,0.230000,0.239660,1,1,1,0.236607,0.118304,11
500,7,destructive,42,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,43,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,44,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,45,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,46,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,47,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,48,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,49,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,50,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,51,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,52,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,53,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,54,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,55,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,56,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,57,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,58,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
500,7,destructive,59,0.226000,0.230000,0.239680,1,1,1,0.236607,0.118304,11
